tempo,       mem, livreMem, swap, livreSwap, cpu, disponivel, dockerdCPU, dockerdMEM
3837,    276 , 5278 ,   0   , 4194, 0.25   , 5600, 6.2 , .7   
3848,    275 , 5278 ,   0   , 4194, 0.25   , 5600, 0.0 , .7   
3860,    275 , 5278 ,   0   , 4194, 0.25   , 5599, 0.0 , .7   
3871,    275 , 5278 ,   0   , 4194, 0.25   , 5600, 0.0 , .7   
3882,    275 , 5277 ,   0   , 4194, 0.25   , 5599, 0.0 , .7   
3893,    248 , 5305 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
3905,    248 , 5304 ,   0   , 4194, 0.25   , 5628, 0.0 , .7   
3916,    248 , 5304 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
3927,    248 , 5304 ,   0   , 4194, 0.25   , 5628, 0.0 , .7   
3938,    248 , 5304 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
3949,    248 , 5303 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
3961,    248 , 5304 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
3972,    248 , 5303 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
3983,    248 , 5304 ,   0   , 4194, 0.26   , 5628, 0.0 , .7   
3994,    248 , 5304 ,   0   , 4194, 0.26   , 5628, 0.0 , .7   
4006,    248 , 5304 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4017,    248 , 5304 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4028,    247 , 5304 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4039,    248 , 5304 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4050,    248 , 5303 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4062,    248 , 5302 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4073,    248 , 5303 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4084,    248 , 5303 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4095,    248 , 5302 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4106,    248 , 5302 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4118,    248 , 5301 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4129,    248 , 5301 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4140,    248 , 5301 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4151,    276 , 5273 ,   0   , 4194, 0.26   , 5599, 0.0 , .7   
4163,    276 , 5273 ,   0   , 4194, 0.26   , 5599, 5.9 , .7   
4174,    248 , 5301 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4185,    248 , 5302 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4196,    248 , 5302 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4207,    248 , 5301 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4219,    248 , 5301 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4230,    248 , 5302 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4241,    248 , 5301 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4252,    248 , 5301 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4264,    248 , 5300 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4275,    248 , 5300 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4286,    248 , 5299 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4297,    248 , 5299 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4308,    248 , 5299 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4320,    248 , 5298 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4331,    248 , 5298 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4342,    248 , 5298 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4353,    248 , 5297 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4364,    248 , 5297 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4376,    248 , 5298 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4387,    248 , 5298 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4398,    248 , 5298 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4409,    248 , 5298 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4421,    248 , 5298 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4432,    248 , 5298 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4443,    248 , 5298 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4454,    248 , 5297 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4465,    249 , 5296 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4477,    249 , 5297 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4488,    249 , 5296 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4499,    248 , 5296 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4510,    248 , 5296 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4522,    248 , 5295 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4533,    249 , 5295 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4544,    248 , 5295 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4555,    248 , 5295 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4566,    248 , 5294 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4578,    249 , 5295 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4589,    249 , 5295 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4600,    249 , 5295 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4611,    249 , 5295 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4622,    249 , 5295 ,   0   , 4194, 0.25   , 5627, 0.0 , .7   
4634,    248 , 5295 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4645,    248 , 5295 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4656,    249 , 5294 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4667,    249 , 5294 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4679,    249 , 5294 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4690,    249 , 5294 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4701,    249 , 5293 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
4712,    249 , 5293 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
4723,    249 , 5293 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4735,    249 , 5292 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4746,    249 , 5292 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4757,    249 , 5292 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4768,    249 , 5291 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4780,    249 , 5293 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4791,    249 , 5293 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4802,    249 , 5293 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4813,    249 , 5293 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4824,    276 , 5265 ,   0   , 4194, 0.25   , 5598, 2.5 , .7   
4836,    277 , 5265 ,   0   , 4194, 0.25   , 5598, 6.2 , .7   
4847,    249 , 5293 ,   0   , 4194, 0.25   , 5627, 6.2 , .7   
4858,    249 , 5292 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4869,    249 , 5292 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4880,    248 , 5291 ,   0   , 4194, 0.25   , 5626, 0.0 , .7   
4892,    249 , 5292 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4903,    248 , 5291 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4914,    248 , 5291 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4925,    248 , 5291 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
4937,    249 , 5290 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4948,    249 , 5290 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
4959,    249 , 5290 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4970,    248 , 5289 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4981,    249 , 5290 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
4993,    249 , 5290 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5004,    249 , 5291 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
5015,    249 , 5291 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
5026,    248 , 5290 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5038,    249 , 5290 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5049,    276 , 5262 ,   0   , 4194, 0.26   , 5598, 0.0 , .7   
5060,    276 , 5262 ,   0   , 4194, 0.26   , 5599, 0.0 , .7   
5071,    276 , 5261 ,   0   , 4194, 0.26   , 5618, 0.0 , .7   
5082,    276 , 5261 ,   0   , 4194, 0.26   , 5598, 0.0 , .7   
5094,    249 , 5288 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5105,    249 , 5288 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5116,    248 , 5288 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5127,    249 , 5287 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5138,    249 , 5287 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5150,    249 , 5287 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5161,    249 , 5286 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5172,    249 , 5286 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5183,    249 , 5287 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5195,    249 , 5287 ,   0   , 4194, 0.26   , 5627, 0.0 , .7   
5206,    249 , 5288 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5217,    249 , 5287 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5228,    249 , 5287 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5239,    249 , 5286 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5251,    249 , 5286 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5262,    249 , 5286 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5273,    249 , 5286 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5284,    249 , 5286 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5295,    277 , 5257 ,   0   , 4194, 0.26   , 5598, 6.2 , .7   
5307,    277 , 5257 ,   0   , 4194, 0.26   , 5597, 0.0 , .7   
5318,    277 , 5257 ,   0   , 4194, 0.26   , 5598, 0.0 , .7   
5329,    277 , 5257 ,   0   , 4194, 0.26   , 5598, 0.0 , .7   
5341,    277 , 5256 ,   0   , 4194, 0.26   , 5598, 0.0 , .7   
5352,    250 , 5282 ,   0   , 4194, 0.26   , 5608, 0.0 , .7   
5363,    249 , 5284 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5374,    249 , 5283 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5386,    250 , 5284 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5397,    249 , 5284 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5408,    249 , 5284 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5419,    249 , 5284 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5431,    249 , 5284 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5442,    249 , 5284 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5453,    249 , 5284 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5464,    249 , 5283 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5475,    249 , 5283 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5487,    249 , 5283 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5498,    250 , 5282 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5509,    249 , 5282 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5520,    249 , 5282 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5531,    249 , 5281 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5543,    249 , 5281 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5554,    249 , 5281 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5565,    277 , 5253 ,   0   , 4194, 0.26   , 5597, 0.0 , .7   
5576,    249 , 5281 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5588,    250 , 5281 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5599,    250 , 5282 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5610,    250 , 5282 ,   0   , 4194, 0.26   , 5626, 0.0 , .7   
5621,    250 , 5282 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5632,    250 , 5281 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5644,    250 , 5280 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5655,    250 , 5280 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5666,    250 , 5280 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5677,    250 , 5280 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5689,    250 , 5280 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5700,    250 , 5279 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5711,    250 , 5279 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5722,    250 , 5278 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5733,    250 , 5278 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5745,    250 , 5278 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5756,    250 , 5278 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5767,    250 , 5278 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5778,    250 , 5278 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5789,    250 , 5279 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5801,    250 , 5278 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5812,    250 , 5279 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5823,    250 , 5279 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5834,    250 , 5278 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5846,    250 , 5278 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5857,    250 , 5278 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5868,    250 , 5277 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5879,    250 , 5277 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5890,    250 , 5277 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5902,    250 , 5276 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5913,    250 , 5276 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
5924,    251 , 5275 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5935,    250 , 5275 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5947,    250 , 5274 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5958,    251 , 5274 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5969,    250 , 5274 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5980,    251 , 5275 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
5991,    251 , 5275 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6003,    251 , 5275 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6014,    251 , 5275 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6025,    278 , 5248 ,   0   , 4194, 0.26   , 5596, 0.0 , .7   
6036,    278 , 5247 ,   0   , 4194, 0.26   , 5596, 6.2 , .7   
6048,    251 , 5274 ,   0   , 4194, 0.26   , 5624, 5.9 , .7   
6059,    251 , 5274 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6070,    251 , 5274 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6081,    250 , 5274 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
6093,    251 , 5273 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6104,    250 , 5273 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6115,    251 , 5273 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6126,    250 , 5273 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6137,    250 , 5273 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6149,    250 , 5273 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6160,    250 , 5272 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6171,    250 , 5272 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6182,    250 , 5273 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6193,    250 , 5273 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6205,    250 , 5273 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6216,    250 , 5273 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6227,    250 , 5273 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6238,    250 , 5273 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6250,    250 , 5272 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6261,    250 , 5272 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6272,    250 , 5272 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6283,    278 , 5244 ,   0   , 4194, 0.26   , 5601, 0.0 , .7   
6294,    278 , 5243 ,   0   , 4194, 0.26   , 5596, 0.0 , .7   
6306,    277 , 5244 ,   0   , 4194, 0.26   , 5597, 0.0 , .7   
6317,    277 , 5243 ,   0   , 4194, 0.26   , 5596, 0.0 , .7   
6328,    278 , 5243 ,   0   , 4194, 0.26   , 5597, 0.0 , .7   
6339,    277 , 5243 ,   0   , 4194, 0.26   , 5597, 6.2 , .7   
6351,    250 , 5270 ,   0   , 4194, 0.26   , 5625, 6.2 , .7   
6362,    250 , 5270 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6373,    250 , 5269 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6384,    250 , 5271 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6395,    250 , 5271 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6407,    250 , 5271 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6418,    250 , 5270 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6429,    251 , 5270 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6440,    250 , 5270 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6452,    250 , 5269 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6463,    250 , 5270 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6474,    250 , 5269 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6485,    250 , 5269 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6496,    250 , 5269 ,   0   , 4194, 0.26   , 5623, 6.7 , .7   
6508,    250 , 5269 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6519,    250 , 5268 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6530,    250 , 5268 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
6541,    250 , 5268 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6552,    251 , 5267 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6564,    278 , 5239 ,   0   , 4194, 0.26   , 5596, 6.2 , .7   
6575,    251 , 5268 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6586,    250 , 5268 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6597,    250 , 5268 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6609,    250 , 5268 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6620,    250 , 5268 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6631,    249 , 5269 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6642,    249 , 5268 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6653,    250 , 5267 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6665,    250 , 5267 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6676,    250 , 5266 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6687,    250 , 5266 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6698,    250 , 5266 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6710,    250 , 5266 ,   0   , 4194, 0.26   , 5625, 0.0 , .7   
6721,    250 , 5265 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6732,    250 , 5265 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6743,    250 , 5265 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6754,    250 , 5264 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6766,    250 , 5264 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6777,    250 , 5264 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6788,    250 , 5265 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6799,    250 , 5265 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6810,    251 , 5265 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6822,    250 , 5265 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6833,    251 , 5264 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
6844,    250 , 5264 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6855,    250 , 5264 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6867,    250 , 5264 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6878,    251 , 5263 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6889,    251 , 5263 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6900,    250 , 5263 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6911,    251 , 5263 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6923,    251 , 5262 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6934,    250 , 5262 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
6945,    250 , 5261 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
6956,    251 , 5261 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6968,    250 , 5261 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
6979,    251 , 5262 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
6990,    251 , 5262 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
7001,    251 , 5262 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
7012,    251 , 5262 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
7024,    278 , 5235 ,   0   , 4194, 0.25   , 5597, 6.2 , .7   
7035,    251 , 5262 ,   0   , 4194, 0.25   , 5624, 0.0 , .7   
7046,    250 , 5262 ,   0   , 4194, 0.25   , 5624, 0.0 , .7   
7057,    251 , 5261 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
7069,    251 , 5261 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
7080,    250 , 5261 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
7091,    251 , 5261 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
7102,    251 , 5260 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
7113,    250 , 5260 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
7125,    251 , 5260 ,   0   , 4194, 0.26   , 5624, 0.0 , .7   
7136,    251 , 5259 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
7147,    251 , 5259 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
7158,    251 , 5258 ,   0   , 4194, 0.26   , 5623, 0.0 , .7   
7169,    252 , 5257 ,   0   , 4194, 0.26   , 5621, 0.0 , .7   
7181,    252 , 5258 ,   0   , 4194, 0.26   , 5622, 0.0 , .7   
7192,    252 , 5259 ,   0   , 4194, 0.26   , 5622, 0.0 , .7   
7203,    253 , 5258 ,   0   , 4194, 0.26   , 5622, 0.0 , .7   
7214,    253 , 5257 ,   0   , 4194, 0.26   , 5621, 0.0 , .7   
7226,    281 , 5228 ,   0   , 4194, 0.26   , 5592, 0.0 , .7   
7237,    280 , 5229 ,   0   , 4194, 0.26   , 5593, 5.9 , .7   
7248,    282 , 5228 ,   0   , 4194, 0.25   , 5592, 0.0 , .7   
7259,    282 , 5228 ,   0   , 4194, 0.25   , 5592, 0.0 , .7   
7270,    254 , 5255 ,   0   , 4194, 0.25   , 5619, 0.0 , .7   
7282,    254 , 5255 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7293,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7304,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7315,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7326,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7338,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7349,    254 , 5253 ,   0   , 4194, 0.26   , 5621, 0.0 , .7   
7360,    254 , 5253 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7371,    254 , 5253 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7383,    254 , 5253 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7394,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7405,    255 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7416,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7427,    254 , 5254 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7439,    254 , 5253 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7450,    254 , 5253 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7461,    254 , 5253 ,   0   , 4194, 0.26   , 5619, 6.2 , .7   
7472,    282 , 5224 ,   0   , 4194, 0.26   , 5592, 0.0 , .7   
7484,    282 , 5224 ,   0   , 4194, 0.26   , 5592, 0.0 , .7   
7495,    282 , 5224 ,   0   , 4194, 0.26   , 5592, 0.0 , .7   
7506,    282 , 5223 ,   0   , 4194, 0.26   , 5592, 0.0 , .7   
7517,    282 , 5223 ,   0   , 4194, 0.26   , 5592, 0.0 , .7   
7529,    255 , 5251 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7540,    254 , 5250 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7551,    254 , 5250 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7562,    254 , 5250 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7573,    254 , 5250 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7585,    254 , 5251 ,   0   , 4194, 0.26   , 5621, 0.0 , .7   
7596,    254 , 5251 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
7607,    254 , 5251 ,   0   , 4194, 0.26   , 5621, 0.0 , .7   
7618,    254 , 5251 ,   0   , 4194, 0.25   , 5621, 0.0 , .7   
7629,    254 , 5251 ,   0   , 4194, 0.25   , 5621, 0.0 , .7   
7641,    254 , 5250 ,   0   , 4194, 0.26   , 5620, 0.0 , .7   
